datetime,pond,split,DO,temperature,pH,turbidity,ammonia,fish_weight,do_slope,risk_label,risk_name,target_risk_12h_ahead,target_risk_category_12h,target_DO_12h_ahead
2021-06-25 15:50:00,IoTPond10,TEST,0.0,27.25,6.0368,100.0,0.0,27.6,0.0,2,High,2,High,1.0076
2021-06-25 15:55:00,IoTPond10,TEST,2.865,27.1875,6.0186,100.0,0.0,27.6,0.0,1,Moderate,2,High,1.0075
2021-06-25 16:00:00,IoTPond10,TEST,2.7058,27.184,6.0189,100.0,0.0,27.6,0.0,1,Moderate,2,High,1.0074
2021-06-25 16:05:00,IoTPond10,TEST,2.5467,27.1806,6.0192,100.0,0.0,27.6,0.0,1,Moderate,2,High,1.0073
2021-06-25 16:10:00,IoTPond10,TEST,2.3875,27.1771,6.0194,100.0,0.0,27.6,0.0,2,High,2,High,0.0
2021-06-25 16:15:00,IoTPond10,TEST,2.2283,27.1736,6.0197,100.0,0.0,27.6,0.0,2,High,2,High,0.0
2021-06-25 16:20:00,IoTPond10,TEST,2.0692,27.1701,6.0199,100.0,0.0,27.6,0.0,2,High,2,High,0.0
2021-06-25 16:25:00,IoTPond10,TEST,1.91,27.1667,6.0202,100.0,0.0,27.6,0.0,2,High,2,High,0.933
2021-06-25 16:30:00,IoTPond10,TEST,1.7508,27.1632,6.0204,100.0,0.0,27.6,0.0,2,High,2,High,0.195
2021-06-25 16:35:00,IoTPond10,TEST,1.5917,27.1597,6.0207,100.0,0.0,27.6,0.0,2,High,2,High,0.007
2021-06-25 16:40:00,IoTPond10,TEST,1.4325,27.1562,6.0209,100.0,0.0,27.6,0.0,2,High,2,High,0.0
2021-06-25 16:45:00,IoTPond10,TEST,1.2733,27.1528,6.0212,100.0,0.0,27.6,0.0,2,High,2,High,0.0
2021-06-25 16:50:00,IoTPond10,TEST,1.1142,27.1493,6.0214,100.0,0.0,27.6,1.1142,2,High,2,High,0.0
2021-06-25 16:55:00,IoTPond10,TEST,0.955,27.1458,6.0217,100.0,0.0,27.6,-1.91,2,High,2,High,0.0
2021-06-25 17:25:00,IoTPond10,TEST,0.0,27.125,6.0232,100.0,0.0,27.6,-2.7058,2,High,2,High,0.0
2021-06-25 17:30:00,IoTPond10,TEST,4.464,27.125,6.0368,100.0,0.0,27.6,1.9173,0,Low,2,High,0.0
2021-06-25 17:35:00,IoTPond10,TEST,0.944,27.125,6.0345,100.0,0.0,27.6,-1.4435,2,High,2,High,0.0
2021-06-25 17:40:00,IoTPond10,TEST,2.113,27.1875,6.0323,100.0,0.0,27.6,-0.1153,2,High,2,High,0.0
2021-06-25 17:45:00,IoTPond10,TEST,1.8155,27.125,6.03,100.0,0.0,27.6,-0.2537,2,High,2,High,0.0
2021-06-25 17:50:00,IoTPond10,TEST,0.0,27.125,6.0368,100.0,0.0,27.6,-1.91,2,High,2,High,0.0
2021-06-25 17:55:00,IoTPond10,TEST,0.0,27.125,6.0277,100.0,0.0,27.6,-1.7508,2,High,2,High,0.0
2021-06-25 18:00:00,IoTPond10,TEST,0.0,27.125,6.0368,100.0,0.0,27.6,-1.5917,2,High,2,High,0.0
2021-06-25 18:05:00,IoTPond10,TEST,0.141,27.125,6.0323,100.0,0.0,27.6,-1.2915,2,High,2,High,0.0
2021-06-25 18:10:00,IoTPond10,TEST,2.055,27.125,6.0504,100.0,0.0,27.6,0.7817,2,High,2,High,0.0
2021-06-25 18:15:00,IoTPond10,TEST,0.0,27.125,6.0345,100.0,0.0,27.6,-1.1142,2,High,2,High,0.0
2021-06-25 18:20:00,IoTPond10,TEST,1.1795,27.125,6.0391,100.0,0.0,27.6,0.2245,2,High,2,High,0.0
2021-06-25 18:25:00,IoTPond10,TEST,0.3505,27.125,6.0414,100.0,0.0,27.6,0.3505,2,High,2,High,0.0
2021-06-25 18:30:00,IoTPond10,TEST,2.2465,27.125,6.0436,100.0,0.0,27.6,-2.2175,2,High,2,High,0.0
2021-06-25 18:35:00,IoTPond10,TEST,1.1035,27.125,6.0436,100.0,0.0,27.6,0.1595,2,High,2,High,0.0
2021-06-25 18:40:00,IoTPond10,TEST,0.0,27.125,6.0368,100.0,0.0,27.6,-2.113,2,High,2,High,0.0
2021-06-25 18:45:00,IoTPond10,TEST,0.0473,27.121,6.0366,100.0,0.0,27.6077,-1.7682,2,High,2,High,0.0
2021-06-25 18:50:00,IoTPond10,TEST,0.0946,27.1169,6.0363,100.0,0.0,27.6155,0.0946,2,High,2,High,0.0
2021-06-25 18:55:00,IoTPond10,TEST,0.1418,27.1129,6.0361,100.0,0.0,27.6232,0.1418,2,High,2,High,0.0
2021-06-25 19:00:00,IoTPond10,TEST,0.1891,27.1088,6.0358,100.0,0.0,27.631,0.1891,2,High,2,High,0.0
2021-06-25 19:05:00,IoTPond10,TEST,0.2364,27.1048,6.0356,100.0,0.0,27.6387,0.0954,2,High,2,High,0.0
2021-06-25 19:10:00,IoTPond10,TEST,0.2837,27.1008,6.0354,100.0,0.0,27.6464,-1.7713,2,High,2,High,0.0
2021-06-25 19:15:00,IoTPond10,TEST,0.331,27.0967,6.0351,100.0,0.0,27.6542,0.331,2,High,2,High,0.0
2021-06-25 19:20:00,IoTPond10,TEST,0.3783,27.0927,6.0349,100.0,0.0,27.6619,-0.8012,2,High,2,High,0.0
2021-06-25 19:25:00,IoTPond10,TEST,0.4255,27.0886,6.0346,100.0,0.0,27.6697,0.075,2,High,2,High,0.0
2021-06-25 15:15:00,IoTPond11,TEST,16.741,27.125,8.2021,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 15:20:00,IoTPond11,TEST,16.252,27.125,8.1885,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 15:25:00,IoTPond11,TEST,16.73,27.125,8.2112,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 15:30:00,IoTPond11,TEST,0.0,27.1875,8.2067,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 15:35:00,IoTPond11,TEST,0.1431,27.1902,8.2039,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 15:40:00,IoTPond11,TEST,0.2863,27.1929,8.2011,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 15:45:00,IoTPond11,TEST,0.4294,27.1957,8.1984,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 15:50:00,IoTPond11,TEST,0.5725,27.1984,8.1956,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 15:55:00,IoTPond11,TEST,0.7157,27.2011,8.1929,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 16:00:00,IoTPond11,TEST,0.8588,27.2038,8.1901,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 16:05:00,IoTPond11,TEST,1.0019,27.2065,8.1873,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 16:10:00,IoTPond11,TEST,1.145,27.2092,8.1846,100.0,4.0295,33.8,0.0,2,High,2,High,0.0
2021-06-25 16:15:00,IoTPond11,TEST,1.2882,27.212,8.1818,100.0,4.0295,33.8,-15.4528,2,High,2,High,0.0
2021-06-25 16:20:00,IoTPond11,TEST,1.4313,27.2147,8.179,100.0,4.0295,33.8,-14.8207,2,High,2,High,0.0
2021-06-25 16:25:00,IoTPond11,TEST,1.5744,27.2174,8.1763,100.0,4.0295,33.8,-15.1556,2,High,2,High,0.0
2021-06-25 16:30:00,IoTPond11,TEST,1.7176,27.2201,8.1735,100.0,4.0295,33.8,1.7176,2,High,2,High,0.0
2021-06-25 17:25:00,IoTPond11,TEST,3.292,27.25,8.1431,100.0,4.0295,33.8,3.1489,2,High,2,High,0.0
2021-06-25 17:30:00,IoTPond11,TEST,10.413,27.1875,8.1431,100.0,4.0299,33.8,10.1267,2,High,2,High,0.0
2021-06-25 17:35:00,IoTPond11,TEST,5.897,27.25,8.159,100.0,4.0303,33.8,5.4676,2,High,2,High,0.0
2021-06-25 17:40:00,IoTPond11,TEST,5.9003,27.2497,8.1587,100.0,4.0307,33.8016,5.3277,2,High,2,High,0.0
2021-06-25 17:45:00,IoTPond11,TEST,5.9035,27.2494,8.1585,100.0,4.0311,33.8032,5.1879,2,High,2,High,0.0
2021-06-25 17:50:00,IoTPond11,TEST,5.9068,27.2491,8.1582,100.0,4.0315,33.8049,5.048,2,High,2,High,0.0
2021-06-25 17:55:00,IoTPond11,TEST,5.91,27.2488,8.1579,100.0,4.0319,33.8065,4.9081,2,High,2,High,0.0
2021-06-25 18:00:00,IoTPond11,TEST,5.9133,27.2485,8.1577,100.0,4.0323,33.8081,4.7683,2,High,2,High,0.0
2021-06-25 18:05:00,IoTPond11,TEST,5.9166,27.2481,8.1574,100.0,4.0327,33.8097,4.6284,2,High,2,High,0.0
2021-06-25 18:10:00,IoTPond11,TEST,5.9198,27.2478,8.1571,100.0,4.0331,33.8113,4.4885,2,High,2,High,0.0
2021-06-25 18:15:00,IoTPond11,TEST,5.9231,27.2475,8.1569,100.0,4.0335,33.8129,4.3486,2,High,2,High,0.0
2021-06-25 18:20:00,IoTPond11,TEST,5.9263,27.2472,8.1566,100.0,4.0339,33.8146,4.2088,2,High,2,High,0.0
2021-06-25 18:25:00,IoTPond11,TEST,5.9296,27.2469,8.1563,100.0,4.0343,33.8162,2.6376,2,High,2,High,0.0
2021-06-25 18:30:00,IoTPond11,TEST,5.9329,27.2466,8.1561,100.0,4.0343,33.8178,-4.4801,2,High,2,High,1.4025
2021-06-25 18:35:00,IoTPond11,TEST,5.9361,27.2463,8.1558,100.0,4.0343,33.8194,0.0391,2,High,2,High,0.0
2021-07-07 15:15:00,IoTPond11,TEST,17.072,26.1875,7.2443,100.0,5.3968,39.3429,11.1717,2,High,2,High,0.607
2021-07-07 15:20:00,IoTPond11,TEST,16.334,26.1875,7.2398,100.0,5.4523,39.3429,10.4305,2,High,2,High,1.214
2021-07-07 15:25:00,IoTPond11,TEST,16.5125,26.1875,7.2443,100.0,5.5078,39.3429,10.6057,2,High,2,High,1.821
2021-07-07 15:30:00,IoTPond11,TEST,15.6206,26.1875,7.2437,100.0,5.5632,39.3429,9.7106,2,High,2,High,2.322
2021-07-07 15:35:00,IoTPond11,TEST,14.7288,26.1875,7.2432,100.0,5.6187,39.3429,8.8155,2,High,2,High,2.823
2021-07-07 15:40:00,IoTPond11,TEST,13.8369,26.1875,7.2426,100.0,5.6741,39.3429,7.9203,2,High,2,High,1.048
2021-07-07 15:45:00,IoTPond11,TEST,12.945,26.1875,7.242,100.0,5.7296,39.3429,7.0252,2,High,2,High,1.6645
2021-07-07 15:50:00,IoTPond11,TEST,13.2365,26.2188,7.2409,100.0,5.7851,39.3429,7.3134,2,High,2,High,3.9255
2021-07-07 15:55:00,IoTPond11,TEST,13.528,26.25,7.2398,100.0,5.8405,39.3429,7.6017,2,High,2,High,3.4945
2021-07-07 16:00:00,IoTPond11,TEST,13.28,26.25,7.2443,100.0,5.896,39.3429,7.3504,2,High,2,High,5.5315
2021-07-07 16:05:00,IoTPond11,TEST,12.856,26.2557,7.2441,100.0,5.9515,39.3429,6.9231,2,High,2,High,4.475
2021-07-07 16:10:00,IoTPond11,TEST,12.432,26.2614,7.2439,100.0,6.0069,39.3429,6.4958,2,High,2,High,4.445
2021-07-07 16:15:00,IoTPond11,TEST,12.0079,26.267,7.2437,100.0,6.0624,39.3429,-5.0641,2,High,2,High,2.571
2021-07-07 16:20:00,IoTPond11,TEST,11.5839,26.2727,7.2435,100.0,6.0624,39.3429,-4.7501,2,High,2,High,11.269
2021-07-07 16:25:00,IoTPond11,TEST,11.1599,26.2784,7.2433,100.0,6.0624,39.3429,-5.3526,2,High,2,High,11.2308
2021-07-07 16:30:00,IoTPond11,TEST,10.7359,26.2841,7.2431,100.0,6.0624,39.3429,-4.8848,2,High,2,High,11.1926
2021-07-07 16:35:00,IoTPond11,TEST,10.3118,26.2898,7.2429,100.0,6.0624,39.3429,-4.4169,2,High,2,High,11.1543
2021-07-07 16:40:00,IoTPond11,TEST,9.8878,26.2955,7.2427,100.0,6.0624,39.3429,-3.9491,2,High,2,High,11.1161
2021-07-07 16:45:00,IoTPond11,TEST,9.4638,26.3011,7.2425,100.0,6.0624,39.3429,-3.4812,2,High,2,High,11.0779
2021-07-07 16:50:00,IoTPond11,TEST,9.0398,26.3068,7.2422,100.0,6.0624,39.3429,-4.1967,2,High,2,High,11.0397
2021-07-07 16:55:00,IoTPond11,TEST,8.6158,26.3125,7.242,100.0,6.0624,39.3429,-4.9122,2,High,2,High,11.0014
2021-07-07 17:00:00,IoTPond11,TEST,8.1917,26.3182,7.2418,100.0,6.0624,39.3429,-5.0883,2,High,2,High,10.9632
2021-07-07 17:50:00,IoTPond11,TEST,3.9515,26.375,7.2398,100.0,6.0624,39.3429,-8.9045,2,High,2,High,10.925
2021-07-07 17:55:00,IoTPond11,TEST,4.184,26.375,7.2284,100.0,6.0624,39.3429,-8.248,2,High,2,High,10.8868
2021-07-07 18:00:00,IoTPond11,TEST,5.3832,26.375,7.233,100.0,6.0624,39.3429,-6.6247,2,High,2,High,10.8486
2021-07-07 18:05:00,IoTPond11,TEST,6.5825,26.375,7.2375,100.0,6.0624,39.3429,-5.0014,2,High,2,High,10.8103
2021-07-07 18:10:00,IoTPond11,TEST,5.625,26.375,7.2409,100.0,6.0624,39.3429,-5.5349,2,High,1,Moderate,8.517
2021-07-07 18:15:00,IoTPond11,TEST,4.6675,26.375,7.2443,100.0,6.0624,39.3429,-6.0684,2,High,2,High,8.231
2021-07-07 18:20:00,IoTPond11,TEST,4.7055,26.375,7.2398,100.0,6.0624,39.3429,-5.6063,2,High,2,High,9.282
2021-07-07 18:25:00,IoTPond11,TEST,2.916,26.375,7.2443,100.0,6.0624,39.3429,-6.9718,2,High,2,High,8.178
2021-07-07 18:30:00,IoTPond11,TEST,2.345,26.3125,7.2443,100.0,6.0624,39.3429,-7.1188,2,High,2,High,7.774
2021-06-19 00:00:00,IoTPond2,TRAIN,5.029,24.9375,8.4336,100.0,0.38,10.36,0.0,0,Low,0,Low,12.334
2021-06-19 00:05:00,IoTPond2,TRAIN,4.124,24.875,8.4291,100.0,0.38,10.36,0.0,0,Low,0,Low,13.328
2021-06-19 00:10:00,IoTPond2,TRAIN,5.455,24.875,8.4291,100.0,0.38,10.36,0.0,0,Low,0,Low,12.2625
2021-06-19 00:15:00,IoTPond2,TRAIN,6.812,24.875,8.4336,100.0,0.38,10.36,0.0,0,Low,1,Moderate,11.253
2021-06-19 00:20:00,IoTPond2,TRAIN,6.305,24.875,8.4291,100.0,0.38,10.36,0.0,0,Low,0,Low,12.4745
2021-06-19 00:25:00,IoTPond2,TRAIN,5.747,24.875,8.4336,100.0,0.38,10.36,0.0,0,Low,1,Moderate,11.381
2021-06-19 00:30:00,IoTPond2,TRAIN,6.668,24.875,8.4291,100.0,0.38,10.36,0.0,0,Low,1,Moderate,11.072
2021-06-19 00:35:00,IoTPond2,TRAIN,4.344,24.8438,8.4336,100.0,0.38,10.36,0.0,0,Low,0,Low,11.277
2021-06-19 00:40:00,IoTPond2,TRAIN,5.62,24.8125,8.4336,100.0,0.38,10.36,0.0,0,Low,0,Low,11.468
2021-06-19 00:45:00,IoTPond2,TRAIN,5.7935,24.8125,8.4291,100.0,0.38,10.36,0.0,0,Low,0,Low,11.6655
2021-06-19 00:50:00,IoTPond2,TRAIN,4.623,24.8125,8.4291,100.0,0.38,10.36,0.0,0,Low,1,Moderate,11.696
2021-06-19 00:55:00,IoTPond2,TRAIN,5.0705,24.8125,8.4336,100.0,0.38,10.36,0.0,0,Low,1,Moderate,11.5435
2021-06-19 01:00:00,IoTPond2,TRAIN,5.354,24.8125,8.4336,100.0,0.38,10.36,0.325,0,Low,1,Moderate,10.897
2021-06-19 01:05:00,IoTPond2,TRAIN,4.517,24.75,8.4291,100.0,0.38,10.36,0.393,0,Low,1,Moderate,11.041
2021-06-19 01:10:00,IoTPond2,TRAIN,5.493,24.75,8.4359,100.0,0.38,10.36,0.038,0,Low,1,Moderate,11.3535
2021-06-19 01:15:00,IoTPond2,TRAIN,5.975,24.75,8.4336,100.0,0.38,10.36,-0.837,1,Moderate,0,Low,11.887
2021-06-19 01:20:00,IoTPond2,TRAIN,5.4635,24.75,8.4314,100.0,0.38,10.36,-0.8415,1,Moderate,1,Moderate,11.125
2021-06-19 01:25:00,IoTPond2,TRAIN,4.192,24.75,8.4291,100.0,0.38,10.36,-1.555,1,Moderate,0,Low,10.7595
2021-06-19 01:30:00,IoTPond2,TRAIN,5.02,24.75,8.4336,100.0,0.38,10.36,-1.648,1,Moderate,0,Low,11.011
2021-06-19 01:35:00,IoTPond2,TRAIN,5.1085,24.6875,8.4336,100.0,0.38,10.36,0.7645,0,Low,1,Moderate,10.0175
2021-06-19 01:40:00,IoTPond2,TRAIN,6.635,24.6875,8.4291,100.0,0.38,10.36,1.015,0,Low,1,Moderate,10.3295
2021-06-19 01:45:00,IoTPond2,TRAIN,6.3175,24.6875,8.4291,100.0,0.38,10.36,0.524,0,Low,1,Moderate,10.885
2021-06-19 01:50:00,IoTPond2,TRAIN,3.533,24.6875,8.4291,100.0,0.38,10.36,-1.09,1,Moderate,1,Moderate,10.158
2021-06-19 01:55:00,IoTPond2,TRAIN,5.155,24.6875,8.4291,100.0,0.38,10.36,0.0845,0,Low,0,Low,11.384
2021-06-19 02:00:00,IoTPond2,TRAIN,8.562,24.6875,8.4314,100.0,0.38,10.36,3.208,0,Low,0,Low,10.562
2021-06-19 02:05:00,IoTPond2,TRAIN,6.001,24.6875,8.4291,100.0,0.38,10.36,1.484,0,Low,0,Low,11.452
2021-06-19 02:10:00,IoTPond2,TRAIN,5.451,24.6875,8.4291,100.0,0.38,10.36,-0.042,0,Low,0,Low,12.511
2021-06-19 02:15:00,IoTPond2,TRAIN,4.7625,24.6875,8.4291,100.0,0.38,10.36,-1.2125,1,Moderate,0,Low,11.38
2021-06-19 02:20:00,IoTPond2,TRAIN,5.062,24.6562,8.4291,100.0,0.38,10.36,-0.4015,0,Low,1,Moderate,10.249
2021-06-19 02:25:00,IoTPond2,TRAIN,4.986,24.6875,8.4336,100.0,0.38,10.36,0.794,0,Low,0,Low,11.2965
2021-06-19 02:30:00,IoTPond2,TRAIN,3.82,24.6562,8.4336,100.0,0.38,10.36,-1.2,1,Moderate,0,Low,11.003
2021-06-19 02:35:00,IoTPond2,TRAIN,5.012,24.625,8.4336,100.0,0.38,10.36,-0.0965,0,Low,0,Low,10.6455
2021-06-19 02:40:00,IoTPond2,TRAIN,5.477,24.625,8.4314,100.0,0.38,10.36,-1.158,1,Moderate,0,Low,11.133
2021-06-19 02:45:00,IoTPond2,TRAIN,5.396,24.625,8.4291,100.0,0.38,10.36,-0.9215,1,Moderate,0,Low,10.508
2021-06-19 02:50:00,IoTPond2,TRAIN,5.257,24.625,8.4336,100.0,0.38,10.36,1.724,0,Low,0,Low,10.958
2021-06-19 02:55:00,IoTPond2,TRAIN,6.102,24.625,8.4291,100.0,0.38,10.36,0.947,0,Low,1,Moderate,10.3905
2021-06-19 03:00:00,IoTPond2,TRAIN,4.116,24.625,8.4291,100.0,0.38,10.36,-4.446,1,Moderate,0,Low,11.163
2021-06-19 03:05:00,IoTPond2,TRAIN,3.761,24.5625,8.4336,100.0,0.38,10.36,-2.24,1,Moderate,0,Low,11.144
2021-06-19 03:10:00,IoTPond2,TRAIN,7.2515,24.5625,8.4291,100.0,0.38,10.36,1.8005,0,Low,1,Moderate,11.0945
2021-06-19 03:15:00,IoTPond2,TRAIN,6.0045,24.5625,8.4291,100.0,0.38,10.36,1.242,0,Low,1,Moderate,10.356
2021-06-19 03:20:00,IoTPond2,TRAIN,6.787,24.5625,8.4291,100.0,0.38,10.36,1.725,0,Low,0,Low,10.493
2021-06-19 03:25:00,IoTPond2,TRAIN,6.449,24.5625,8.4291,100.0,0.38,10.36,1.463,0,Low,0,Low,10.9915
2021-06-19 03:30:00,IoTPond2,TRAIN,5.071,24.5625,8.4291,100.0,0.38,10.36,1.251,0,Low,0,Low,10.531
2021-06-19 03:35:00,IoTPond2,TRAIN,4.12,24.5625,8.4268,100.0,0.38,10.36,-0.892,1,Moderate,0,Low,10.653
2021-06-19 03:40:00,IoTPond2,TRAIN,4.302,24.5625,8.4314,100.0,0.38,10.36,-1.175,1,Moderate,0,Low,10.8435
2021-06-19 03:45:00,IoTPond2,TRAIN,4.475,24.5312,8.4291,100.0,0.38,10.36,-0.921,1,Moderate,0,Low,9.952
2021-06-19 03:50:00,IoTPond2,TRAIN,6.499,24.5,8.4291,100.0,0.38,10.36,1.242,0,Low,0,Low,10.5235
2021-06-19 03:55:00,IoTPond2,TRAIN,4.589,24.5,8.4268,100.0,0.38,10.36,-1.513,1,Moderate,0,Low,10.706
2021-06-19 04:00:00,IoTPond2,TRAIN,6.153,24.5312,8.4223,100.0,0.38,10.36,2.037,0,Low,0,Low,10.866
2021-06-19 04:05:00,IoTPond2,TRAIN,5.62,24.5,8.4291,100.0,0.38,10.36,1.859,0,Low,1,Moderate,10.112
2021-06-19 04:10:00,IoTPond2,TRAIN,4.006,24.5,8.4291,100.0,0.38,10.36,-3.2455,1,Moderate,0,Low,10.661
2021-06-19 04:15:00,IoTPond2,TRAIN,4.0225,24.5,8.4291,100.0,0.38,10.36,-1.982,1,Moderate,1,Moderate,9.077
2021-06-19 04:20:00,IoTPond2,TRAIN,6.694,24.5,8.4268,100.0,0.38,10.36,-0.093,0,Low,0,Low,9.9065
2021-06-19 04:25:00,IoTPond2,TRAIN,3.0335,24.5,8.4291,100.0,0.38,10.36,-3.4155,1,Moderate,1,Moderate,9.648
2021-06-19 04:30:00,IoTPond2,TRAIN,4.978,24.5,8.4291,100.0,0.38,10.36,-0.093,0,Low,0,Low,10.166
2021-06-19 04:35:00,IoTPond2,TRAIN,4.505,24.5,8.4291,100.0,0.38,10.36,0.385,0,Low,0,Low,10.105
2021-06-19 04:40:00,IoTPond2,TRAIN,3.744,24.5,8.4291,100.0,0.38,10.36,-0.558,1,Moderate,0,Low,11.59
2021-06-19 04:45:00,IoTPond2,TRAIN,7.336,24.5,8.4291,100.0,0.38,10.36,2.861,0,Low,0,Low,9.602
2021-06-19 04:50:00,IoTPond2,TRAIN,5.0795,24.4375,8.4336,100.0,0.38,10.36,-1.4195,1,Moderate,1,Moderate,9.457
2021-06-19 04:55:00,IoTPond2,TRAIN,5.2565,24.4375,8.4291,100.0,0.38,10.36,0.6675,0,Low,0,Low,10.1315
2021-06-19 05:00:00,IoTPond2,TRAIN,3.955,24.4375,8.4291,100.0,0.38,10.36,-2.198,1,Moderate,1,Moderate,9.271
2021-06-19 05:05:00,IoTPond2,TRAIN,4.319,24.4375,8.4291,100.0,0.38,10.36,-1.301,1,Moderate,0,Low,9.8495
2021-06-19 05:10:00,IoTPond2,TRAIN,4.783,24.4375,8.4291,100.0,0.38,10.36,0.777,0,Low,0,Low,10.067
2021-06-19 05:15:00,IoTPond2,TRAIN,5.164,24.4375,8.4268,100.0,0.38,10.36,1.1415,0,Low,0,Low,9.815
2021-06-19 05:20:00,IoTPond2,TRAIN,5.443,24.4375,8.4291,100.0,0.38,10.36,-1.251,1,Moderate,0,Low,10.0555
2021-06-19 05:25:00,IoTPond2,TRAIN,3.144,24.4375,8.4291,100.0,0.38,10.36,0.1105,1,Moderate,0,Low,9.648
2021-06-19 05:30:00,IoTPond2,TRAIN,5.2485,24.4375,8.4291,100.0,0.38,10.36,0.2705,0,Low,1,Moderate,7.881
2021-06-19 05:35:00,IoTPond2,TRAIN,3.4865,24.4375,8.4246,100.0,0.38,10.36,-1.0185,1,Moderate,1,Moderate,9.069
2021-06-19 05:40:00,IoTPond2,TRAIN,4.3105,24.4375,8.4246,100.0,0.38,10.36,0.5665,0,Low,1,Moderate,9.7165
2021-06-19 05:45:00,IoTPond2,TRAIN,4.289,24.4375,8.4268,100.0,0.38,10.36,-3.047,1,Moderate,0,Low,9.13
2021-06-19 05:50:00,IoTPond2,TRAIN,3.0845,24.4375,8.4246,100.0,0.38,10.36,-1.995,1,Moderate,0,Low,8.844
2021-06-19 05:55:00,IoTPond2,TRAIN,5.35,24.4375,8.4291,100.0,0.38,10.36,0.0935,0,Low,0,Low,11.574
2021-06-19 06:00:00,IoTPond2,TRAIN,3.795,24.4375,8.4291,100.0,0.38,10.36,-0.16,1,Moderate,0,Low,11.011
2021-06-19 06:05:00,IoTPond2,TRAIN,3.135,24.375,8.4291,100.0,0.38,10.36,-1.184,1,Moderate,0,Low,10.714
2021-06-19 06:10:00,IoTPond2,TRAIN,3.955,24.375,8.4246,100.0,0.38,10.36,-0.828,1,Moderate,0,Low,10.2415
2021-06-19 06:15:00,IoTPond2,TRAIN,1.758,24.375,8.4291,100.0,0.38,10.36,-3.406,2,High,0,Low,9.914
2021-06-19 06:20:00,IoTPond2,TRAIN,2.789,24.375,8.4246,100.0,0.38,10.36,-2.654,1,Moderate,0,Low,10.12
2021-06-19 06:25:00,IoTPond2,TRAIN,2.975,24.375,8.42,100.0,0.38,10.36,-0.169,1,Moderate,0,Low,10.5125
2021-06-19 06:30:00,IoTPond2,TRAIN,3.947,24.375,8.4246,100.0,0.38,10.36,-1.3015,1,Moderate,0,Low,10.5085
2021-06-19 06:35:00,IoTPond2,TRAIN,4.53,24.375,8.4291,100.0,0.38,10.36,1.0435,0,Low,0,Low,10.463
2021-06-19 06:40:00,IoTPond2,TRAIN,4.471,24.375,8.42,100.0,0.38,10.36,0.1605,0,Low,0,Low,10.9955
2021-06-19 06:45:00,IoTPond2,TRAIN,4.2765,24.375,8.4291,100.0,0.38,10.36,-0.0125,0,Low,0,Low,10.744
2021-06-19 06:50:00,IoTPond2,TRAIN,3.769,24.375,8.4291,100.0,0.38,10.36,0.6845,1,Moderate,0,Low,10.577
2021-06-19 06:55:00,IoTPond2,TRAIN,4.065,24.375,8.4268,100.0,0.38,10.36,-1.285,1,Moderate,0,Low,10.9235
2021-06-19 07:00:00,IoTPond2,TRAIN,4.1155,24.375,8.4246,100.0,0.38,10.36,0.3205,0,Low,0,Low,10.3255
2021-06-19 07:05:00,IoTPond2,TRAIN,4.5805,24.375,8.4291,100.0,0.38,10.36,1.4455,0,Low,0,Low,10.455
2021-06-19 07:10:00,IoTPond2,TRAIN,4.031,24.375,8.4246,100.0,0.38,10.36,0.076,0,Low,0,Low,9.96
2021-06-19 07:15:00,IoTPond2,TRAIN,3.676,24.375,8.4246,100.0,0.38,10.36,1.918,1,Moderate,1,Moderate,9.069
2021-06-19 07:20:00,IoTPond2,TRAIN,3.4185,24.375,8.4246,100.0,0.38,10.36,0.6295,1,Moderate,0,Low,9.7545
2021-06-19 07:25:00,IoTPond2,TRAIN,4.01,24.3125,8.4246,100.0,0.38,10.36,1.035,0,Low,1,Moderate,9.762
2021-06-19 07:30:00,IoTPond2,TRAIN,4.209,24.375,8.42,100.0,0.38,10.36,0.262,0,Low,1,Moderate,9.587
2021-06-19 07:35:00,IoTPond2,TRAIN,5.012,24.3125,8.4291,100.0,0.38,10.36,0.482,0,Low,0,Low,9.975
2021-06-19 07:40:00,IoTPond2,TRAIN,4.2555,24.3125,8.42,100.0,0.38,10.36,-0.2155,0,Low,0,Low,10.295
2021-06-19 07:45:00,IoTPond2,TRAIN,8.798,24.3125,8.42,100.0,0.38,10.36,4.5215,0,Low,1,Moderate,5.117
2021-06-19 07:50:00,IoTPond2,TRAIN,4.505,24.3125,8.4246,100.0,0.38,10.36,0.736,0,Low,0,Low,10.021
2021-06-19 07:55:00,IoTPond2,TRAIN,4.3655,24.3125,8.42,100.0,0.38,10.36,0.3005,0,Low,1,Moderate,9.518
