created_at,entry_id,Temperature(C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
2021-07-04 18:22:46 UTC,36171,24.375,100,4.462,7.61654,17.98907,272,75,12.3,17.68
2021-07-04 18:23:05 UTC,36172,24.375,100,24.401,7.612,16.70791,260,75,12.3,17.68
2021-07-04 18:24:22 UTC,36174,24.375,100,19.347,7.61654,16.84527,263,75,12.3,17.68
2021-07-04 18:25:58 UTC,36177,24.375,100,39.024,7.61654,15.84405,266,75,12.3,17.68
2021-07-04 18:26:55 UTC,36178,24.375,100,26.92,7.60746,15.97376,278,75,12.3,17.68
2021-07-04 18:27:52 UTC,36179,24.4375,100,0.287,7.60746,15.15067,274,75,12.3,17.68
2021-07-04 18:28:12 UTC,36180,24.375,100,8.08,7.60746,15.90876,263,75,12.3,17.68
2021-07-04 18:28:31 UTC,36181,24.375,100,9.212,7.61654,14.9067,266,75,12.3,17.68
2021-07-04 18:28:51 UTC,36182,24.375,100,32.955,7.612,14.84637,276,75,12.3,17.68
2021-07-04 18:29:11 UTC,36183,24.375,100,8.705,7.612,13.74861,243,75,12.3,17.68
2021-07-04 18:29:30 UTC,36184,24.375,100,39.108,7.61654,13.74861,262,75,12.3,17.68
2021-07-04 18:32:18 UTC,36185,24.375,100,24.68,7.60746,31.6673,256,75,12.3,17.68
2021-07-04 18:32:38 UTC,36186,24.375,100,7.336,7.63924,23.5814,242,75,12.3,17.68
2021-07-04 18:32:57 UTC,36187,24.375,100,14.199,7.60746,31.25849,241,75,12.3,17.68
2021-07-04 18:33:53 UTC,36188,24.375,100,5.73,7.612,33.07315,255,75,12.3,17.68
2021-07-04 18:34:32 UTC,36190,24.375,100,8.097,7.62562,33.07315,242,75,12.3,17.68
2021-07-04 18:35:29 UTC,36191,24.375,100,29.261,7.63016,35.93747,254,75,12.3,17.68
2021-07-04 18:35:48 UTC,36192,24.375,100,17.961,7.61654,34.09807,256,75,12.3,17.68
2021-07-04 18:37:41 UTC,36194,24.375,100,12.678,7.612,35.46758,242,75,12.3,17.68
2021-07-04 18:38:01 UTC,36195,24.375,100,11.875,7.61654,38.05461,257,75,12.3,17.68
2021-07-04 18:38:40 UTC,36197,24.375,100,23.945,7.61654,35.15807,245,75,12.3,17.68
2021-07-04 18:39:57 UTC,36199,24.3125,100,4.783,7.63016,34.09807,243,75,12.3,17.68
2021-07-04 18:40:53 UTC,36200,24.375,100,8.79,7.62108,37.06082,256,75,12.3,17.68
2021-07-04 18:42:29 UTC,36203,24.375,100,3.338,7.612,39.0779,253,75,12.3,17.68
2021-07-04 18:44:39 UTC,36204,24.375,100,10.092,7.60746,26.43918,253,75,12.3,17.68
2021-07-04 18:47:10 UTC,36206,24.375,100,9.584,7.612,33.21745,256,75,12.3,17.68
2021-07-04 18:47:29 UTC,36207,24.375,100,37.832,7.61654,33.36246,240,75,12.3,17.68
2021-07-04 18:48:26 UTC,36208,24.375,100,8.376,7.62562,31.80491,256,75,12.3,17.68
2021-07-04 18:48:45 UTC,36209,24.375,100,22.93,7.61654,30.85544,240,75,12.3,17.68
2021-07-04 18:52:13 UTC,36212,24.375,100,37.612,7.60746,30.98914,240,75,12.3,17.68
2021-07-04 18:52:53 UTC,36214,24.375,100,5.629,7.62108,30.72237,240,75,12.3,17.68
2021-07-04 18:53:12 UTC,36215,24.375,100,6.178,7.61654,30.85544,238,75,12.3,17.68
2021-07-04 18:53:33 UTC,36216,24.375,100,4.192,7.68009,30.72237,240,75,12.3,17.68
2021-07-04 18:55:26 UTC,36218,24.375,100,21.629,7.63016,30.98914,253,75,12.3,17.68
2021-07-04 18:56:59 UTC,36219,24.375,100,11.52,7.612,32.36183,256,75,12.3,17.68
2021-07-04 18:58:33 UTC,36220,24.375,100,39.133,7.60292,47.1554,245,75,12.3,17.68
2021-07-04 18:58:52 UTC,36221,24.3125,100,7.928,7.61654,46.94282,238,75,12.3,17.68
2021-07-04 19:01:22 UTC,36223,24.375,100,8.283,7.62108,43.29234,247,75,12.3,17.68
2021-07-04 19:02:19 UTC,36224,24.375,100,30.825,7.62108,41.21708,245,75,12.3,17.68
2021-07-04 19:03:16 UTC,36225,24.375,100,13.278,7.62108,36.25454,250,75,12.3,17.68
2021-07-04 19:07:37 UTC,36227,24.375,100,2.637,7.612,38.05461,253,75,12.3,17.68
2021-07-04 19:10:26 UTC,36228,24.375,100,9.483,7.64832,37.88696,253,75,12.3,17.68
2021-07-04 19:11:05 UTC,36230,24.375,100,9.035,7.61654,38.05461,240,75,12.3,17.68
2021-07-04 19:11:24 UTC,36231,24.375,100,4.936,7.66648,38.39236,240,75,12.3,17.68
2021-07-04 19:11:44 UTC,36232,24.375,100,9.212,7.61654,39.2514,254,75,12.3,17.68
2021-07-04 19:12:40 UTC,36233,24.375,100,2.637,7.62108,38.22308,254,75,12.3,17.68
2021-07-04 19:13:00 UTC,36234,24.375,100,39.133,7.61654,35.46758,241,75,12.3,17.68
2021-07-04 19:13:39 UTC,36236,24.3125,100,8.418,7.61654,36.25454,241,75,12.3,17.68
2021-07-04 19:15:12 UTC,36237,24.375,100,11.689,7.612,35.93747,254,75,12.3,17.68
2021-07-04 19:16:09 UTC,36238,24.375,100,10.624,7.61654,37.55408,255,75,12.3,17.68
2021-07-04 19:17:42 UTC,36239,24.375,100,8.088,7.61654,35.31247,255,75,12.3,17.68
2021-07-04 19:18:22 UTC,36241,24.3125,100,3.296,7.61654,33.50819,245,75,12.3,17.68
2021-07-04 19:18:42 UTC,36242,24.3125,100,10.193,7.62108,33.07315,245,75,12.3,17.68
2021-07-04 19:19:38 UTC,36243,24.375,100,10.142,7.63016,34.85156,253,75,12.3,17.68
2021-07-04 19:21:12 UTC,36244,24.3125,100,31.628,7.6347,33.21745,256,75,12.3,17.68
2021-07-04 19:22:09 UTC,36245,24.375,100,3.482,7.6347,33.07315,256,75,12.3,17.68
2021-07-04 19:22:28 UTC,36246,24.375,100,22.609,7.62108,33.9495,237,75,12.3,17.68
2021-07-04 19:23:44 UTC,36248,24.3125,100,5.012,7.62108,33.07315,256,75,12.3,17.68
2021-07-04 19:25:55 UTC,36249,24.3125,100,32.389,7.62562,33.50819,254,75,12.3,17.68
2021-07-04 19:28:25 UTC,36251,24.375,100,4.724,7.6347,33.9495,240,75,12.3,17.68
2021-07-04 19:29:22 UTC,36252,24.3125,100,6.728,7.6347,35.00443,254,75,12.3,17.68
2021-07-04 19:29:42 UTC,36253,24.3125,100,13.244,7.63016,32.64431,242,75,12.3,17.68
2021-07-04 19:30:38 UTC,36254,24.3125,100,5.215,7.62108,33.21745,252,75,12.3,17.68
2021-07-04 19:30:58 UTC,36255,24.3125,100,8.393,7.63016,35.00443,241,75,12.3,17.68
2021-07-04 19:32:14 UTC,36257,24.3125,100,5.941,7.62562,35.78006,256,75,12.3,17.68
2021-07-04 19:33:10 UTC,36258,24.375,100,6.651,7.63016,34.85156,240,75,12.3,17.68
2021-07-04 19:35:58 UTC,36259,24.375,100,36.268,7.60746,35.00443,251,75,12.3,17.68
2021-07-04 19:36:17 UTC,36260,24.375,100,8.41,7.612,36.57472,242,75,12.3,17.68
2021-07-04 19:36:37 UTC,36261,24.375,100,36.809,7.63924,35.62345,239,75,12.3,17.68
2021-07-04 19:37:33 UTC,36262,24.3125,100,6.364,7.6574,34.54797,246,75,12.3,17.68
2021-07-04 19:38:30 UTC,36263,24.3125,100,9.542,7.62562,28.92401,251,75,12.3,17.68
2021-07-04 19:40:04 UTC,36264,24.3125,100,3.693,7.63016,33.65459,251,75,12.3,17.68
2021-07-04 19:42:37 UTC,36268,24.3125,100,30.808,7.63016,30.72237,253,75,12.3,17.68
2021-07-04 19:44:10 UTC,36269,24.3125,100,6.102,7.62108,29.04855,255,75,12.3,17.68
2021-07-04 19:45:07 UTC,36270,24.3125,100,3.904,7.65286,29.8083,256,75,12.3,17.68
2021-07-04 19:45:27 UTC,36271,24.25,100,6.263,7.62108,28.80005,253,75,12.3,17.68
2021-07-04 19:45:47 UTC,36272,24.3125,100,26.912,7.62562,28.92401,240,75,12.3,17.68
2021-07-04 19:46:06 UTC,36273,24.3125,100,5.629,7.63016,28.67667,240,75,12.3,17.68
2021-07-04 19:46:26 UTC,36274,24.3125,100,22.795,7.62108,27.94845,242,75,12.3,17.68
2021-07-04 19:46:46 UTC,36275,24.3125,100,14.394,7.63016,28.67667,241,75,12.3,17.68
2021-07-04 19:47:05 UTC,36276,24.3125,100,1.791,7.6347,27.59195,256,75,12.3,17.68
2021-07-04 19:47:25 UTC,36277,24.3125,100,3.702,7.612,27.12437,242,75,12.3,17.68
2021-07-04 19:48:21 UTC,36278,24.375,100,8.595,7.612,27.71025,254,75,12.3,17.68
2021-07-04 19:48:41 UTC,36279,24.3125,100,7.218,7.62562,28.06839,243,75,12.3,17.68
2021-07-04 19:49:00 UTC,36280,24.3125,100,5.215,7.6347,26.55203,257,75,12.3,17.68
2021-07-04 19:49:20 UTC,36281,24.3125,100,37.147,7.63016,27.00883,243,75,12.3,17.68
2021-07-04 19:49:40 UTC,36282,24.3125,100,16.777,7.62108,26.10369,246,75,12.3,17.68
2021-07-04 19:50:19 UTC,36284,24.3125,100,4.403,7.66194,26.32683,256,75,12.3,17.68
2021-07-04 19:52:50 UTC,36286,24.3125,100,7.767,7.62562,25.12487,243,75,12.3,17.68
2021-07-04 19:54:23 UTC,36287,24.3125,100,2.476,7.63016,22.89678,259,75,12.3,17.68
2021-07-04 19:57:13 UTC,36290,24.3125,100,6.651,7.6347,28.43165,261,75,12.3,17.68
2021-07-04 20:00:20 UTC,36292,24.25,100,39.133,7.64832,36.25454,256,75,12.3,17.68
2021-07-04 20:01:17 UTC,36293,24.3125,100,11.689,7.63016,35.93747,254,75,12.3,17.68
2021-07-04 20:02:33 UTC,36295,24.3125,100,5.527,7.62108,38.05461,242,75,12.3,17.68
2021-07-04 20:04:07 UTC,36296,24.3125,100,32.532,7.64832,38.90527,254,75,12.3,17.68
2021-07-04 20:04:27 UTC,36297,24.3125,100,39.108,7.6347,34.54797,241,75,12.3,17.68
2021-07-04 20:04:46 UTC,36298,24.3125,100,6.102,7.6347,37.22446,240,75,12.3,17.68
2021-07-04 20:05:06 UTC,36299,24.3125,100,18.493,7.64832,35.78006,240,75,12.3,17.68
2021-07-04 20:05:26 UTC,36300,24.25,100,9.644,7.63924,37.22446,241,75,12.3,17.68
2021-07-04 20:07:21 UTC,36304,24.25,100,2.865,7.63016,36.89798,243,75,12.3,17.68
2021-07-04 20:08:18 UTC,36305,24.25,100,3.093,7.6347,35.46758,249,75,12.3,17.68
2021-07-04 20:09:51 UTC,36306,24.25,100,29.895,7.6347,33.21745,257,75,12.3,17.68
2021-07-04 20:11:25 UTC,36307,24.25,100,4.86,7.63016,35.00443,256,75,12.3,17.68
2021-07-04 20:13:35 UTC,36308,24.25,100,24.342,7.6347,34.6994,256,75,12.3,17.68
2021-07-04 20:16:07 UTC,36312,24.25,100,4.462,7.612,33.9495,242,75,12.3,17.68
2021-07-04 20:16:27 UTC,36313,24.25,100,3.321,7.62108,33.07315,247,75,12.3,17.68
2021-07-04 20:16:46 UTC,36314,24.25,100,22.677,7.61654,33.80169,258,75,12.3,17.68
2021-07-04 20:17:26 UTC,36316,24.25,100,17.335,7.6347,35.62345,243,75,12.3,17.68
2021-07-04 20:19:19 UTC,36318,24.3125,100,38.001,7.63924,33.80169,258,75,12.3,17.68
2021-07-04 20:21:49 UTC,36320,24.25,100,0.49,7.63924,32.78656,258,75,12.3,17.68
2021-07-04 20:22:08 UTC,36321,24.25,100,29.819,7.61654,31.80491,249,75,12.3,17.68
2021-07-04 20:23:05 UTC,36322,24.25,100,3.33,7.63924,33.9495,258,75,12.3,17.68
2021-07-04 20:23:24 UTC,36323,24.25,100,38.085,7.6347,32.78656,247,75,12.3,17.68
2021-07-04 20:23:44 UTC,36324,24.25,100,6.043,7.6347,32.08204,246,75,12.3,17.68
2021-07-04 20:24:24 UTC,36326,24.25,100,2.476,7.64832,32.22159,245,75,12.3,17.68
2021-07-04 20:24:44 UTC,36327,24.25,100,5.688,7.64378,30.85544,246,75,12.3,17.68
2021-07-04 20:26:38 UTC,36329,24.25,100,38.026,7.64832,31.53038,261,75,12.3,17.68
2021-07-04 20:29:45 UTC,36331,24.25,100,9.889,7.6347,29.29942,259,75,12.3,17.68
2021-07-04 20:31:01 UTC,36333,24.25,100,4.073,7.63924,29.55264,249,75,12.3,17.68
2021-07-04 20:31:20 UTC,36334,24.25,100,19.803,7.6347,29.93703,247,75,12.3,17.68
2021-07-04 20:31:40 UTC,36335,24.25,100,5.35,7.64832,30.85544,250,75,12.3,17.68
2021-07-04 20:31:59 UTC,36336,24.1875,100,5.612,7.63016,30.19634,250,75,12.3,17.68
2021-07-04 20:32:19 UTC,36337,24.1875,100,3.397,7.63016,30.98914,245,75,12.3,17.68
2021-07-04 20:32:39 UTC,36338,24.1875,100,6.406,7.6347,31.53038,262,75,12.3,17.68
2021-07-04 20:32:58 UTC,36339,24.25,100,7.945,7.63016,32.64431,245,75,12.3,17.68
2021-07-04 20:33:18 UTC,36340,24.25,100,5.637,7.63016,29.55264,257,75,12.3,17.68
2021-07-04 20:34:51 UTC,36341,24.1875,100,36.995,7.63924,30.85544,256,75,12.3,17.68
2021-07-04 20:35:48 UTC,36342,24.25,100,3.837,7.63924,32.50273,258,75,12.3,17.68
2021-07-04 20:36:45 UTC,36343,24.3125,100,9.829,7.64832,31.80491,257,75,12.3,17.68
2021-07-04 20:37:04 UTC,36344,24.1875,100,39.1,7.65286,30.85544,247,75,12.3,17.68
2021-07-04 20:38:57 UTC,36346,24.25,100,22.575,7.64832,30.5899,245,75,12.3,17.68
2021-07-04 20:39:17 UTC,36347,24.25,100,5.941,7.6347,29.42574,246,75,12.3,17.68
2021-07-04 20:40:14 UTC,36348,24.25,100,2.501,7.68009,30.32691,260,75,12.3,17.68
2021-07-04 20:41:48 UTC,36349,24.1875,100,5.164,7.64832,30.72237,259,75,12.3,17.68
2021-07-04 20:42:07 UTC,36350,24.1875,100,26.404,7.63924,30.98914,245,75,12.3,17.68
2021-07-04 20:44:55 UTC,36351,24.1875,100,20.657,7.65286,31.80491,240,75,12.3,17.68
2021-07-04 20:46:48 UTC,36353,24.25,100,4.657,7.63924,31.25849,251,75,12.3,17.68
2021-07-04 20:48:22 UTC,36354,24.25,100,5.62,7.63924,31.6673,254,75,12.3,17.68
2021-07-04 20:48:42 UTC,36355,24.1875,100,5.341,7.6347,31.94313,241,75,12.3,17.68
2021-07-04 20:49:58 UTC,36357,24.1875,100,4.623,7.64832,32.36183,241,75,12.3,17.68
2021-07-04 20:50:54 UTC,36358,24.25,100,4.023,7.64832,32.92952,255,75,12.3,17.68
2021-07-04 20:51:51 UTC,36359,24.25,100,1.149,7.63016,32.22159,256,75,12.3,17.68
2021-07-04 20:52:48 UTC,36360,24.1875,100,17.563,7.67102,33.07315,253,75,12.3,17.68
2021-07-04 20:54:04 UTC,36362,24.25,100,3.938,7.63924,31.80491,242,75,12.3,17.68
2021-07-04 20:54:23 UTC,36363,24.1875,100,3.516,7.64832,31.80491,243,75,12.3,17.68
2021-07-04 20:54:43 UTC,36364,24.1875,100,8.79,7.6347,31.6673,244,75,12.3,17.68
2021-07-04 20:55:59 UTC,36366,24.25,100,4.978,7.65286,32.36183,256,75,12.3,17.68
2021-07-04 20:58:47 UTC,36367,24.25,100,7.125,7.63016,32.36183,256,75,12.3,17.68
2021-07-04 20:59:07 UTC,36368,24.25,100,1.217,7.6574,30.98914,242,75,12.3,17.68
2021-07-04 21:02:32 UTC,36369,24.1875,100,8.088,7.65286,32.36183,256,75,12.3,17.68
2021-07-04 21:02:51 UTC,36370,24.1875,100,28.002,7.64832,34.54797,240,75,12.3,17.68
2021-07-04 21:04:07 UTC,36372,24.1875,100,4.631,7.63924,32.78656,240,75,12.3,17.68
2021-07-04 21:05:04 UTC,36373,24.1875,100,30.292,7.62108,33.07315,253,75,12.3,17.68
2021-07-04 21:05:24 UTC,36374,24.1875,100,3.913,7.64832,32.64431,240,75,12.3,17.68
2021-07-04 21:06:40 UTC,36376,24.1875,100,3.245,7.63924,32.78656,242,75,12.3,17.68
2021-07-04 21:08:14 UTC,36377,24.1875,100,3.296,7.60746,33.50819,254,75,12.3,17.68
2021-07-04 21:08:34 UTC,36378,24.125,100,18.13,7.65286,32.50273,241,75,12.3,17.68
2021-07-04 21:08:53 UTC,36379,24.1875,100,17.208,7.64832,34.6994,240,75,12.3,17.68
2021-07-04 21:09:13 UTC,36380,24.1875,100,9.212,7.64832,33.21745,241,75,12.3,17.68
2021-07-04 21:11:06 UTC,36382,24.125,100,6.009,7.67102,33.9495,255,75,12.3,17.68
2021-07-04 21:13:17 UTC,36383,24.1875,100,14.453,7.68009,34.09807,256,75,12.3,17.68
2021-07-04 21:14:34 UTC,36385,24.1875,100,29.058,7.65286,34.6994,253,75,12.3,17.68
2021-07-04 21:16:07 UTC,36386,24.1875,100,13.193,7.63016,34.6994,256,75,12.3,17.68
2021-07-04 21:17:04 UTC,36387,24.1875,100,4.42,7.64832,34.09807,251,75,12.3,17.68
2021-07-04 21:18:57 UTC,36389,24.1875,100,27.714,7.65286,30.98914,251,75,12.3,17.68
2021-07-04 21:20:50 UTC,36391,24.1875,100,2.256,7.64832,33.80169,253,75,12.3,17.68
2021-07-04 21:23:20 UTC,36393,24.1875,100,6.313,7.64832,33.07315,256,75,12.3,17.68
2021-07-04 21:26:47 UTC,36396,24.1875,100,6.711,7.64832,31.25849,242,75,12.3,17.68
2021-07-04 21:27:07 UTC,36397,24.1875,100,2.442,7.6347,31.6673,244,75,12.3,17.68
2021-07-04 21:28:41 UTC,36398,24.125,100,34.84,7.6347,29.42574,256,75,12.3,17.68
2021-07-04 21:29:37 UTC,36399,24.125,100,3.287,7.6347,28.92401,245,75,12.3,17.68
2021-07-04 21:29:57 UTC,36400,24.1875,100,15.991,7.64832,29.55264,258,75,12.3,17.68
2021-07-04 21:30:53 UTC,36401,24.125,100,1.386,7.6347,28.80005,256,75,12.3,17.68
2021-07-04 21:31:13 UTC,36402,24.125,100,1.589,7.64832,30.32691,242,75,12.3,17.68
2021-07-04 21:33:24 UTC,36403,24.1875,100,0.008,7.65286,21.05722,256,75,12.3,17.68
2021-07-04 21:33:43 UTC,36404,24.1875,100,4.496,7.64832,30.45811,243,75,12.3,17.68
2021-07-04 21:34:03 UTC,36405,24.1875,100,20.936,7.64832,30.06637,243,75,12.3,17.68
2021-07-04 21:36:15 UTC,36408,24.1875,100,6.043,7.65286,30.06637,243,75,12.3,17.68
2021-07-04 21:37:31 UTC,36410,24.125,100,1.293,7.63016,28.67667,257,75,12.3,17.68
2021-07-04 21:37:51 UTC,36411,24.125,100,0.152,7.66194,27.59195,258,75,12.3,17.68
2021-07-04 21:39:27 UTC,36414,24.125,100,2.594,7.64832,28.43165,258,75,12.3,17.68
2021-07-04 21:40:23 UTC,36415,24.1875,100,4.09,7.65286,28.67667,258,75,12.3,17.68
2021-07-04 21:40:43 UTC,36416,24.125,100,1.318,7.63924,28.80005,242,75,12.3,17.68
2021-07-04 21:42:38 UTC,36420,24.125,100,3.6,7.6347,28.67667,258,75,12.3,17.68
2021-07-04 21:43:34 UTC,36421,24.1875,100,38.669,7.63924,27.00883,259,75,12.3,17.68
2021-07-04 21:47:38 UTC,36424,24.125,100,7.243,7.64832,28.80005,245,75,12.3,17.68
2021-07-04 21:48:55 UTC,36426,24.125,100,38.669,7.64832,28.67667,261,75,12.3,17.68
2021-07-04 21:49:51 UTC,36427,24.1875,100,39.108,7.65286,28.06839,258,75,12.3,17.68
2021-07-04 21:52:01 UTC,36428,24.125,100,4.259,7.64832,29.6802,258,75,12.3,17.68
2021-07-04 21:52:21 UTC,36429,24.125,100,2.113,7.65286,30.19634,245,75,12.3,17.68
2021-07-04 21:53:54 UTC,36430,24.125,100,3.203,7.64832,29.04855,259,75,12.3,17.68
2021-07-04 21:54:51 UTC,36431,24.125,100,4.606,7.63924,29.04855,248,75,12.3,17.68
2021-07-04 21:59:12 UTC,36433,24.125,100,36.386,7.65286,29.6802,256,75,12.3,17.68
2021-07-04 21:59:32 UTC,36434,24.125,100,2.02,7.6574,30.85544,242,75,12.3,17.68
2021-07-04 22:00:28 UTC,36435,24.125,100,2.206,7.65286,22.42105,245,75,12.3,17.68
2021-07-04 22:01:44 UTC,36437,24.125,100,1.386,7.6574,23.18751,256,75,12.3,17.68
2021-07-04 22:02:04 UTC,36438,24.125,100,12.061,7.65286,31.12347,255,75,12.3,17.68
2021-07-04 22:04:52 UTC,36439,24.0625,100,4.64,7.6574,32.64431,254,75,12.3,17.68
2021-07-04 22:05:11 UTC,36440,24.0625,100,12.585,7.64378,30.72237,240,75,12.3,17.68
2021-07-04 22:05:31 UTC,36441,24.125,100,1.132,7.64832,31.53038,243,75,12.3,17.68
2021-07-04 22:06:27 UTC,36442,24.125,100,38.652,7.63016,31.80491,256,75,12.3,17.68
2021-07-04 22:08:40 UTC,36445,24.125,100,2.248,7.64832,31.94313,257,75,12.3,17.68
2021-07-04 22:09:00 UTC,36446,24.125,100,2.113,7.64832,32.64431,240,75,12.3,17.68
2021-07-04 22:10:16 UTC,36448,24.125,100,19.135,7.66648,31.80491,253,75,12.3,17.68
2021-07-04 22:10:36 UTC,36449,24.125,100,5.105,7.66194,32.08204,241,75,12.3,17.68
2021-07-04 22:11:32 UTC,36450,24.125,100,35.727,7.6574,31.53038,256,75,12.3,17.68
2021-07-04 22:11:51 UTC,36451,24.0625,100,2.459,7.63924,31.94313,239,75,12.3,17.68
2021-07-04 22:16:52 UTC,36455,24.0625,100,17.808,7.6574,30.32691,252,75,12.3,17.68
2021-07-04 22:17:12 UTC,36456,24.125,100,27.064,7.63924,32.08204,243,75,12.3,17.68
2021-07-04 22:21:33 UTC,36458,24.125,100,34.51,7.6347,32.22159,251,75,12.3,17.68
2021-07-04 22:22:12 UTC,36460,24.0625,100,1.715,7.64832,31.12347,243,75,12.3,17.68
2021-07-04 22:23:09 UTC,36461,24.125,100,1.056,7.68009,31.53038,256,75,12.3,17.68
2021-07-04 22:24:42 UTC,36462,24.0625,100,12.526,7.65286,32.78656,256,75,12.3,17.68
2021-07-04 22:25:02 UTC,36463,24.0625,100,6.22,7.6574,32.78656,241,75,12.3,17.68
2021-07-04 22:26:35 UTC,36464,24.0625,100,29.608,7.65286,30.85544,257,75,12.3,17.68
2021-07-04 22:29:08 UTC,36468,24.0625,100,2.713,7.68009,31.6673,254,75,12.3,17.68
2021-07-04 22:30:04 UTC,36469,24.0625,100,5.941,7.66648,30.06637,256,75,12.3,17.68
2021-07-04 22:31:40 UTC,36472,24.125,100,28.23,7.6574,29.04855,242,75,12.3,17.68
2021-07-04 22:33:50 UTC,36473,24.0625,100,6.009,7.68917,30.32691,256,75,12.3,17.68
2021-07-04 22:34:29 UTC,36475,24.125,100,26.945,7.63016,30.19634,240,75,12.3,17.68
2021-07-04 22:36:05 UTC,36478,24.0625,100,1.343,7.64832,28.67667,256,75,12.3,17.68
2021-07-04 22:36:44 UTC,36480,24.0625,100,0.16,7.64832,28.80005,243,75,12.3,17.68
2021-07-04 22:37:40 UTC,36481,24.0625,100,4.09,7.65286,28.80005,257,75,12.3,17.68
2021-07-04 22:38:00 UTC,36482,24.0625,100,11.275,7.6574,28.43165,243,75,12.3,17.68
2021-07-04 22:39:33 UTC,36483,24.125,100,3.135,7.66648,30.19634,256,75,12.3,17.68
2021-07-04 22:41:07 UTC,36484,24.0625,100,39.159,7.6574,21.05722,241,75,12.3,17.68
2021-07-04 22:42:40 UTC,36485,24.0625,100,4.302,7.64832,28.18892,253,75,12.3,17.68
2021-07-04 22:43:00 UTC,36486,24.0625,100,8.207,7.6574,27.00883,240,75,12.3,17.68
2021-07-04 22:45:10 UTC,36487,24.0625,100,38.635,7.6574,28.43165,253,75,12.3,17.68
2021-07-04 22:47:40 UTC,36489,24.125,100,12.576,7.66648,28.55386,242,75,12.3,17.68
2021-07-04 22:47:59 UTC,36490,24.0625,100,38.88,7.65286,28.80005,240,75,12.3,17.68
2021-07-04 22:48:19 UTC,36491,24.0625,100,1.428,7.6347,29.17371,242,75,12.3,17.68
2021-07-04 22:48:38 UTC,36492,24.125,100,21.536,7.6574,28.80005,241,75,12.3,17.68
2021-07-04 22:48:58 UTC,36493,24.0625,100,4.91,7.65286,27.24046,241,75,12.3,17.68
2021-07-04 22:49:55 UTC,36494,24.0625,100,0.524,7.64832,28.80005,256,75,12.3,17.68
2021-07-04 22:50:51 UTC,36495,24.0625,100,5.764,7.6574,22.23378,255,75,12.3,17.68
2021-07-04 22:51:10 UTC,36496,24.0625,100,12.779,7.66648,31.25849,241,75,12.3,17.68
2021-07-04 22:51:30 UTC,36497,24.0625,100,3.431,7.64832,31.12347,240,75,12.3,17.68
2021-07-04 22:52:26 UTC,36498,24.0625,100,14.571,7.64832,29.93703,256,75,12.3,17.68
2021-07-04 22:54:37 UTC,36499,24.0625,100,0.169,7.6574,28.92401,254,75,12.3,17.68
2021-07-04 22:54:56 UTC,36500,24.0625,100,12.154,7.6574,30.85544,241,75,12.3,17.68
2021-07-04 22:55:16 UTC,36501,24.0625,100,3.795,7.64832,30.45811,232,75,12.3,17.68
2021-07-04 22:55:35 UTC,36502,24.125,100,2.662,7.6574,30.85544,240,75,12.3,17.68
2021-07-04 22:57:30 UTC,36506,24.0625,100,0.49,7.65286,29.6802,240,75,12.3,17.68
2021-07-04 22:59:06 UTC,36509,24.0625,100,28.864,7.64832,31.53038,252,75,12.3,17.68
2021-07-04 22:59:45 UTC,36511,24.0625,100,3.194,7.612,30.06637,237,75,12.3,17.68
2021-07-07 09:49:48 UTC,36513,23.625,97,16.55,7.66648,21.23375,258,75,12.67,19.56
2021-07-07 09:50:52 UTC,36516,23.625,82,25.076,7.66648,32.50273,243,75,12.67,19.56
2021-07-07 09:52:30 UTC,36521,23.6875,81,3.535,7.6574,40.31041,251,75,12.67,19.56
2021-07-07 09:53:09 UTC,36523,23.6875,80,2.615,7.66648,41.21708,247,75,12.67,19.56
2021-07-07 09:53:28 UTC,36524,23.6875,80,14.408,7.66648,37.7201,253,75,12.67,19.56
2021-07-07 09:54:27 UTC,36527,23.625,96,3.561,7.6347,36.41423,240,75,12.67,19.56
2021-07-07 09:54:46 UTC,36528,23.625,96,3.436,7.65286,25.12487,253,75,12.67,19.56
2021-07-07 09:56:05 UTC,36532,23.6875,81,1.187,7.65286,33.65459,254,75,12.67,19.56
2021-07-07 09:56:24 UTC,36533,23.6875,79,2.321,7.66648,34.39729,241,75,12.67,19.56
2021-07-07 09:56:44 UTC,36534,23.6875,82,31.128,7.6574,31.53038,249,75,12.67,19.56
2021-07-07 09:57:03 UTC,36535,23.625,93,30.343,7.64832,28.43165,272,75,12.67,19.56
2021-07-07 09:57:23 UTC,36536,23.625,93,2.106,7.6574,24.91284,259,75,12.67,19.56
2021-07-07 09:57:43 UTC,36537,23.6875,94,0.107,7.6574,24.59847,260,75,12.67,19.56
2021-07-07 09:58:02 UTC,36538,23.625,87,35.619,7.65286,23.98261,272,75,12.67,19.56
2021-07-07 09:58:41 UTC,36540,23.625,94,4.695,7.64832,24.18602,271,75,12.67,19.56
2021-07-07 09:59:20 UTC,36542,23.6875,93,4.008,7.65286,27.12437,266,75,12.67,19.56
2021-07-07 10:00:19 UTC,36545,23.6875,96,0.223,7.66648,29.17371,255,75,13.04,21.44
2021-07-07 10:00:38 UTC,36546,23.6875,96,1.91,7.63016,29.55264,261,75,13.04,21.44
2021-07-07 10:00:58 UTC,36547,23.6875,93,0.517,7.6574,30.19634,261,75,13.04,21.44
